Timestamp(ns),IMG_num, Position_X(m),Position_Y(m),Position_Z(m),qx,qy,qz,qw, Rotation_X(rad),Rotation_Y(rad),Rotation_Z(rad)
3.28576E+12,400,-1.17,0.014,-2.29,-0.13,0.19,0.02,0.97,-0.26,0.38,0.04
3.28579E+12,401,-1.177,0.016,-2.299,-0.13,0.19,0.02,0.97,-0.25,0.38,0.04
3.28581E+12,402,-1.191,0.018,-2.315,-0.13,0.19,0.02,0.97,-0.25,0.38,0.04
3.28584E+12,403,-1.199,0.019,-2.323,-0.12,0.19,0.02,0.97,-0.25,0.38,0.04
3.28586E+12,404,-1.206,0.021,-2.332,-0.12,0.19,0.02,0.97,-0.25,0.38,0.04
3.28588E+12,405,-1.22,0.023,-2.348,-0.12,0.19,0.02,0.97,-0.25,0.39,0.04
3.28591E+12,406,-1.228,0.025,-2.358,-0.12,0.19,0.02,0.97,-0.25,0.39,0.04
3.28593E+12,407,-1.235,0.026,-2.366,-0.12,0.19,0.02,0.97,-0.25,0.39,0.04
3.28594E+12,408,-1.248,0.029,-2.384,-0.12,0.2,0.02,0.97,-0.25,0.4,0.04
3.28598E+12,409,-1.254,0.031,-2.393,-0.12,0.2,0.02,0.97,-0.24,0.4,0.04
3.28599E+12,410,-1.261,0.032,-2.402,-0.12,0.2,0.02,0.97,-0.24,0.4,0.04
3.28601E+12,411,-1.267,0.034,-2.411,-0.12,0.2,0.02,0.97,-0.24,0.4,0.04
3.28603E+12,412,-1.279,0.036,-2.43,-0.12,0.2,0.02,0.97,-0.24,0.4,0.04
3.28606E+12,413,-1.286,0.037,-2.439,-0.12,0.2,0.02,0.97,-0.24,0.41,0.04
3.28608E+12,414,-1.292,0.039,-2.448,-0.12,0.2,0.02,0.97,-0.24,0.41,0.04
3.2861E+12,415,-1.304,0.042,-2.466,-0.12,0.2,0.02,0.97,-0.24,0.41,0.04
3.28613E+12,416,-1.31,0.044,-2.476,-0.12,0.2,0.02,0.97,-0.24,0.41,0.04
3.28615E+12,417,-1.321,0.047,-2.494,-0.12,0.2,0.02,0.97,-0.23,0.41,0.04
3.28618E+12,418,-1.332,0.049,-2.512,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28621E+12,419,-1.338,0.051,-2.522,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28623E+12,420,-1.343,0.053,-2.531,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28624E+12,421,-1.353,0.056,-2.548,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28628E+12,422,-1.358,0.057,-2.557,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28629E+12,423,-1.368,0.06,-2.575,-0.11,0.21,0.02,0.97,-0.23,0.42,0.04
3.28633E+12,424,-1.372,0.061,-2.584,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28634E+12,425,-1.381,0.063,-2.6,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28638E+12,426,-1.386,0.065,-2.609,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28639E+12,427,-1.394,0.067,-2.625,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28643E+12,428,-1.398,0.068,-2.634,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28644E+12,429,-1.406,0.07,-2.649,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28648E+12,430,-1.41,0.072,-2.657,-0.11,0.21,0.02,0.97,-0.22,0.42,0.03
3.28649E+12,431,-1.418,0.074,-2.672,-0.11,0.21,0.02,0.97,-0.22,0.43,0.03
3.28653E+12,432,-1.422,0.075,-2.679,-0.11,0.21,0.02,0.97,-0.22,0.43,0.03
3.28655E+12,433,-1.428,0.076,-2.693,-0.11,0.21,0.02,0.97,-0.21,0.43,0.03
3.28658E+12,434,-1.432,0.078,-2.701,-0.11,0.21,0.02,0.97,-0.21,0.43,0.03
3.2866E+12,435,-1.439,0.08,-2.714,-0.11,0.21,0.02,0.97,-0.21,0.43,0.03
3.28663E+12,436,-1.446,0.081,-2.727,-0.1,0.21,0.02,0.97,-0.21,0.43,0.03
3.28666E+12,437,-1.449,0.082,-2.734,-0.1,0.21,0.02,0.97,-0.21,0.43,0.03
3.28668E+12,438,-1.456,0.084,-2.748,-0.1,0.21,0.02,0.97,-0.21,0.43,0.03
3.28671E+12,439,-1.46,0.086,-2.756,-0.1,0.21,0.02,0.97,-0.21,0.43,0.03
3.28673E+12,440,-1.467,0.087,-2.77,-0.1,0.21,0.01,0.97,-0.21,0.43,0.03
3.28676E+12,441,-1.471,0.088,-2.777,-0.1,0.21,0.01,0.97,-0.21,0.43,0.03
3.28678E+12,442,-1.474,0.089,-2.785,-0.1,0.21,0.01,0.97,-0.21,0.43,0.03
3.28679E+12,443,-1.478,0.09,-2.792,-0.1,0.21,0.01,0.97,-0.21,0.43,0.03
3.28681E+12,444,-1.486,0.093,-2.807,-0.1,0.21,0.01,0.97,-0.2,0.43,0.03
3.28684E+12,445,-1.49,0.094,-2.815,-0.1,0.21,0.01,0.97,-0.2,0.43,0.03
3.28686E+12,446,-1.493,0.095,-2.822,-0.1,0.21,0.01,0.97,-0.2,0.43,0.03
3.28688E+12,447,-1.501,0.097,-2.838,-0.1,0.21,0.01,0.97,-0.2,0.43,0.03
3.28691E+12,448,-1.505,0.099,-2.846,-0.1,0.21,0.01,0.97,-0.2,0.43,0.03
3.28693E+12,449,-1.513,0.101,-2.863,-0.1,0.22,0.01,0.97,-0.2,0.43,0.03
3.28696E+12,450,-1.517,0.102,-2.871,-0.1,0.22,0.01,0.97,-0.2,0.44,0.03
3.28698E+12,451,-1.522,0.104,-2.88,-0.1,0.22,0.01,0.97,-0.2,0.44,0.03
3.28699E+12,452,-1.526,0.105,-2.889,-0.1,0.22,0.01,0.97,-0.2,0.44,0.03
3.28701E+12,453,-1.534,0.109,-2.909,-0.1,0.22,0.01,0.97,-0.2,0.44,0.03
3.28704E+12,454,-1.539,0.111,-2.919,-0.1,0.22,0.01,0.97,-0.19,0.44,0.02
3.28706E+12,455,-1.544,0.112,-2.929,-0.1,0.22,0.01,0.97,-0.19,0.44,0.02
3.28708E+12,456,-1.554,0.115,-2.951,-0.1,0.22,0.01,0.97,-0.19,0.44,0.02
3.28711E+12,457,-1.559,0.117,-2.963,-0.1,0.22,0.01,0.97,-0.19,0.44,0.02
3.28713E+12,458,-1.565,0.118,-2.975,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28714E+12,459,-1.57,0.12,-2.986,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28716E+12,460,-1.576,0.122,-2.999,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28718E+12,461,-1.583,0.124,-3.011,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28719E+12,462,-1.589,0.125,-3.023,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28721E+12,463,-1.595,0.127,-3.036,-0.09,0.22,0.01,0.97,-0.19,0.44,0.02
3.28723E+12,464,-1.602,0.129,-3.05,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28724E+12,465,-1.609,0.131,-3.063,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28726E+12,466,-1.616,0.133,-3.076,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28728E+12,467,-1.623,0.134,-3.09,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28729E+12,468,-1.63,0.137,-3.104,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28731E+12,469,-1.638,0.139,-3.118,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28733E+12,470,-1.645,0.141,-3.132,-0.09,0.22,0.01,0.97,-0.18,0.44,0.02
3.28734E+12,471,-1.661,0.145,-3.162,-0.09,0.22,0.01,0.97,-0.17,0.44,0.02
3.28738E+12,472,-1.669,0.148,-3.177,-0.09,0.22,0.01,0.97,-0.17,0.44,0.02
3.28739E+12,473,-1.686,0.152,-3.209,-0.08,0.22,0.01,0.97,-0.17,0.45,0.02
3.28743E+12,474,-1.695,0.154,-3.224,-0.08,0.22,0.01,0.97,-0.17,0.45,0.02
3.28744E+12,475,-1.706,0.155,-3.24,-0.08,0.22,0.01,0.97,-0.17,0.45,0.02
3.28746E+12,476,-1.725,0.158,-3.274,-0.08,0.22,0.01,0.97,-0.17,0.45,0.02
3.28749E+12,477,-1.733,0.159,-3.291,-0.08,0.22,0.01,0.97,-0.17,0.45,0.02
3.28751E+12,478,-1.745,0.162,-3.328,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28754E+12,479,-1.753,0.164,-3.347,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28756E+12,480,-1.769,0.166,-3.382,-0.09,0.22,0.01,0.97,-0.18,0.45,0.02
3.28759E+12,481,-1.778,0.168,-3.401,-0.09,0.22,0.01,0.97,-0.18,0.45,0.02
3.28761E+12,482,-1.796,0.17,-3.437,-0.09,0.22,0.01,0.97,-0.18,0.45,0.02
3.28764E+12,483,-1.808,0.171,-3.454,-0.09,0.22,0.01,0.97,-0.18,0.45,0.02
3.28766E+12,484,-1.818,0.174,-3.472,-0.09,0.23,0.01,0.97,-0.18,0.46,0.02
3.28768E+12,485,-1.834,0.175,-3.501,-0.09,0.23,0.01,0.97,-0.18,0.46,0.02
3.28771E+12,486,-1.842,0.177,-3.518,-0.09,0.23,0.01,0.97,-0.18,0.46,0.02
3.28773E+12,487,-1.851,0.182,-3.533,-0.09,0.23,0.01,0.97,-0.18,0.45,0.03
3.28774E+12,488,-1.857,0.183,-3.547,-0.09,0.23,0.01,0.97,-0.17,0.45,0.02
3.28776E+12,489,-1.869,0.186,-3.574,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28779E+12,490,-1.876,0.187,-3.588,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28781E+12,491,-1.889,0.189,-3.616,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28784E+12,492,-1.896,0.192,-3.63,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28786E+12,493,-1.908,0.195,-3.655,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28789E+12,494,-1.914,0.197,-3.668,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28791E+12,495,-1.925,0.2,-3.692,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28794E+12,496,-1.93,0.201,-3.705,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28796E+12,497,-1.935,0.203,-3.716,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28798E+12,498,-1.94,0.205,-3.727,-0.09,0.22,0.01,0.97,-0.18,0.45,0.03
3.28799E+12,499,-1.95,0.208,-3.748,-0.09,0.22,0.01,0.97,-0.18,0.45,0.03
3.28803E+12,500,-1.955,0.209,-3.758,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28804E+12,501,-1.964,0.211,-3.777,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28808E+12,502,-1.968,0.212,-3.786,-0.09,0.22,0.02,0.97,-0.17,0.45,0.03
3.28809E+12,503,-1.973,0.213,-3.796,-0.09,0.22,0.02,0.97,-0.17,0.45,0.03
3.28811E+12,504,-1.98,0.215,-3.814,-0.09,0.22,0.02,0.97,-0.17,0.45,0.03
3.28814E+12,505,-1.988,0.218,-3.832,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28818E+12,506,-1.992,0.219,-3.841,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28819E+12,507,-1.996,0.22,-3.849,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28821E+12,508,-2.003,0.222,-3.866,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28824E+12,509,-2.007,0.223,-3.875,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28826E+12,510,-2.01,0.224,-3.883,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28828E+12,511,-2.017,0.226,-3.898,-0.08,0.22,0.02,0.97,-0.17,0.45,0.03
3.28831E+12,512,-2.021,0.228,-3.906,-0.08,0.22,0.02,0.97,-0.17,0.45,0.03
3.28833E+12,513,-2.024,0.228,-3.913,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28834E+12,514,-2.028,0.23,-3.921,-0.08,0.22,0.02,0.97,-0.17,0.45,0.03
3.28836E+12,515,-2.034,0.231,-3.936,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28839E+12,516,-2.037,0.231,-3.943,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28841E+12,517,-2.04,0.232,-3.951,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28843E+12,518,-2.045,0.233,-3.964,-0.08,0.22,0.01,0.97,-0.17,0.45,0.03
3.28846E+12,519,-2.048,0.234,-3.972,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28848E+12,520,-2.053,0.236,-3.985,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28851E+12,521,-2.056,0.236,-3.992,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28853E+12,522,-2.058,0.237,-3.998,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28854E+12,523,-2.061,0.238,-4.005,-0.09,0.22,0.01,0.97,-0.17,0.45,0.03
3.28856E+12,524,-2.066,0.24,-4.016,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28859E+12,525,-2.069,0.241,-4.023,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28861E+12,526,-2.075,0.242,-4.035,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28864E+12,527,-2.078,0.243,-4.043,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28866E+12,528,-2.082,0.244,-4.049,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28868E+12,529,-2.087,0.246,-4.062,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28871E+12,530,-2.091,0.247,-4.069,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28873E+12,531,-2.095,0.248,-4.076,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28874E+12,532,-2.102,0.248,-4.09,-0.09,0.22,0.01,0.97,-0.17,0.45,0.02
3.28878E+12,533,-2.11,0.25,-4.104,-0.09,0.23,0.01,0.97,-0.17,0.45,0.02
3.28881E+12,534,-2.115,0.251,-4.111,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28883E+12,535,-2.118,0.252,-4.117,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28884E+12,536,-2.122,0.253,-4.123,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28886E+12,537,-2.129,0.254,-4.135,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28889E+12,538,-2.133,0.255,-4.141,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28891E+12,539,-2.14,0.257,-4.153,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28894E+12,540,-2.145,0.258,-4.16,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28896E+12,541,-2.148,0.258,-4.165,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28898E+12,542,-2.155,0.26,-4.177,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28901E+12,543,-2.158,0.261,-4.184,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28903E+12,544,-2.162,0.262,-4.189,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28904E+12,545,-2.165,0.263,-4.195,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28906E+12,546,-2.168,0.264,-4.2,-0.09,0.23,0.01,0.97,-0.17,0.46,0.02
3.28908E+12,547,-2.172,0.265,-4.206,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28909E+12,548,-2.175,0.266,-4.211,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28911E+12,549,-2.179,0.267,-4.217,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28913E+12,550,-2.182,0.268,-4.222,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28914E+12,551,-2.185,0.269,-4.228,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28916E+12,552,-2.189,0.27,-4.234,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28918E+12,553,-2.192,0.271,-4.239,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28919E+12,554,-2.195,0.272,-4.244,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28921E+12,555,-2.199,0.272,-4.249,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28923E+12,556,-2.202,0.273,-4.254,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28924E+12,557,-2.206,0.275,-4.26,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28926E+12,558,-2.209,0.275,-4.265,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28928E+12,559,-2.213,0.276,-4.27,-0.08,0.23,0.01,0.97,-0.17,0.46,0.02
3.28929E+12,560,-2.217,0.277,-4.274,-0.08,0.23,0.01,0.97,-0.17,0.47,0.02
3.28931E+12,561,-2.221,0.277,-4.278,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28933E+12,562,-2.224,0.276,-4.283,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28934E+12,563,-2.228,0.276,-4.286,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28936E+12,564,-2.231,0.277,-4.291,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28938E+12,565,-2.234,0.277,-4.295,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28939E+12,566,-2.237,0.277,-4.298,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28941E+12,567,-2.239,0.278,-4.302,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28943E+12,568,-2.242,0.278,-4.306,-0.08,0.23,0.01,0.97,-0.17,0.47,0.03
3.28944E+12,569,-2.245,0.278,-4.31,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28946E+12,570,-2.248,0.278,-4.313,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28948E+12,571,-2.25,0.279,-4.317,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28949E+12,572,-2.253,0.278,-4.32,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28951E+12,573,-2.255,0.278,-4.323,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28953E+12,574,-2.257,0.278,-4.327,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28954E+12,575,-2.26,0.279,-4.332,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28956E+12,576,-2.262,0.279,-4.335,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28958E+12,577,-2.264,0.279,-4.339,-0.08,0.23,0.02,0.97,-0.17,0.47,0.03
3.28959E+12,578,-2.266,0.279,-4.342,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28961E+12,579,-2.268,0.279,-4.347,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28963E+12,580,-2.27,0.279,-4.351,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28964E+12,581,-2.273,0.28,-4.354,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28966E+12,582,-2.275,0.28,-4.359,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28968E+12,583,-2.277,0.28,-4.363,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28969E+12,584,-2.28,0.28,-4.367,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28971E+12,585,-2.281,0.28,-4.372,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28973E+12,586,-2.284,0.281,-4.377,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28974E+12,587,-2.286,0.281,-4.382,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28976E+12,588,-2.288,0.281,-4.387,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28978E+12,589,-2.291,0.282,-4.393,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28979E+12,590,-2.293,0.282,-4.399,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28981E+12,591,-2.295,0.282,-4.405,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28983E+12,592,-2.298,0.282,-4.413,-0.08,0.23,0.02,0.97,-0.17,0.47,0.04
3.28984E+12,593,-2.301,0.282,-4.42,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28986E+12,594,-2.304,0.282,-4.427,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28988E+12,595,-2.306,0.282,-4.434,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28989E+12,596,-2.309,0.282,-4.442,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28991E+12,597,-2.312,0.282,-4.45,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28993E+12,598,-2.316,0.282,-4.458,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28994E+12,599,-2.319,0.282,-4.467,-0.09,0.23,0.02,0.97,-0.17,0.47,0.03
3.28996E+12,600,-2.323,0.283,-4.475,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.28998E+12,601,-2.326,0.283,-4.484,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.28999E+12,602,-2.33,0.283,-4.493,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29001E+12,603,-2.334,0.283,-4.502,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29003E+12,604,-2.338,0.283,-4.512,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29004E+12,605,-2.343,0.284,-4.522,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29006E+12,606,-2.347,0.284,-4.531,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29008E+12,607,-2.352,0.284,-4.541,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29009E+12,608,-2.356,0.285,-4.551,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29011E+12,609,-2.361,0.284,-4.561,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29013E+12,610,-2.366,0.285,-4.572,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29014E+12,611,-2.371,0.285,-4.583,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29016E+12,612,-2.376,0.285,-4.594,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29018E+12,613,-2.381,0.285,-4.605,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29019E+12,614,-2.387,0.285,-4.616,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29021E+12,615,-2.392,0.286,-4.628,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29023E+12,616,-2.398,0.287,-4.639,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29024E+12,617,-2.403,0.287,-4.651,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29026E+12,618,-2.409,0.288,-4.663,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29028E+12,619,-2.415,0.289,-4.675,-0.09,0.23,0.02,0.97,-0.18,0.47,0.03
3.29029E+12,620,-2.421,0.289,-4.688,-0.09,0.23,0.02,0.97,-0.18,0.46,0.03
3.29031E+12,621,-2.427,0.289,-4.7,-0.09,0.23,0.02,0.97,-0.18,0.46,0.03
3.29033E+12,622,-2.433,0.29,-4.713,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29034E+12,623,-2.439,0.29,-4.726,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29036E+12,624,-2.445,0.291,-4.739,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29038E+12,625,-2.452,0.291,-4.752,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29039E+12,626,-2.459,0.291,-4.766,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29041E+12,627,-2.466,0.291,-4.779,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29043E+12,628,-2.473,0.292,-4.791,-0.09,0.23,0.02,0.97,-0.19,0.47,0.04
3.29044E+12,629,-2.479,0.291,-4.803,-0.09,0.23,0.02,0.97,-0.19,0.47,0.04
3.29046E+12,630,-2.486,0.292,-4.816,-0.09,0.23,0.02,0.97,-0.19,0.47,0.04
3.29048E+12,631,-2.493,0.292,-4.829,-0.09,0.23,0.02,0.97,-0.19,0.47,0.04
3.29049E+12,632,-2.499,0.293,-4.84,-0.09,0.23,0.02,0.97,-0.19,0.47,0.04
3.29051E+12,633,-2.506,0.293,-4.852,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29053E+12,634,-2.512,0.294,-4.864,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29054E+12,635,-2.519,0.295,-4.876,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29056E+12,636,-2.525,0.296,-4.887,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29058E+12,637,-2.532,0.296,-4.899,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29059E+12,638,-2.538,0.296,-4.911,-0.09,0.23,0.02,0.97,-0.19,0.46,0.04
3.29061E+12,639,-2.545,0.297,-4.923,-0.1,0.23,0.02,0.97,-0.19,0.46,0.04
3.29063E+12,640,-2.551,0.298,-4.935,-0.1,0.23,0.02,0.97,-0.19,0.46,0.04
3.29064E+12,641,-2.557,0.298,-4.946,-0.1,0.23,0.02,0.97,-0.19,0.46,0.04
3.29066E+12,642,-2.563,0.298,-4.958,-0.1,0.23,0.02,0.97,-0.19,0.46,0.04
3.29068E+12,643,-2.569,0.298,-4.969,-0.1,0.23,0.02,0.97,-0.19,0.46,0.04
3.29069E+12,644,-2.575,0.299,-4.981,-0.1,0.23,0.02,0.97,-0.19,0.47,0.04
3.29071E+12,645,-2.58,0.3,-4.992,-0.1,0.23,0.02,0.97,-0.2,0.47,0.04
3.29073E+12,646,-2.586,0.301,-5.003,-0.1,0.23,0.02,0.97,-0.2,0.47,0.04
3.29074E+12,647,-2.592,0.301,-5.014,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29076E+12,648,-2.597,0.302,-5.025,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29078E+12,649,-2.603,0.302,-5.036,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29079E+12,650,-2.609,0.303,-5.047,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29081E+12,651,-2.616,0.303,-5.058,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29083E+12,652,-2.622,0.303,-5.068,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29084E+12,653,-2.628,0.304,-5.079,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29086E+12,654,-2.634,0.304,-5.09,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29088E+12,655,-2.64,0.304,-5.1,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
3.29089E+12,656,-2.647,0.304,-5.111,-0.1,0.23,0.02,0.97,-0.2,0.47,0.05
